"";"sitio";"id_planta";"fruto";"fecha";"muestreo";"d1";"long";"pf_fr";"ps_fr";"pf_sem";"ps_sem";"d_sem";"l_sem";"p_36h_sem";"hilera";"planta";"d2";"diam_medio";"ps_cas"
"14601";"agua_amarga";"5_8";1;2023-03-24;4;32,6;34,7;14,84;10,116;NA;5,07553333333333;27,1;27,9;5,297;5;8;32,4;32,5;NA
"14602";"agua_amarga";"5_8";2;2023-03-24;4;29,5;34;15,1;9,448;NA;NA;24;25,9;4,7;5;8;29,6;29,55;NA
"14603";"agua_amarga";"5_8";3;2023-03-24;4;32,6;37,4;16,865;10,414;NA;NA;26,8;29,6;5,702;5;8;31,7;32,15;NA
"14604";"agua_amarga";"5_8";4;2023-03-24;4;32,2;37,5;18,216;11,391;NA;NA;25,7;29,1;5,94;5;8;32,1;32,15;NA
"14605";"agua_amarga";"5_8";5;2023-03-24;4;31,1;34,2;15,32;9,969;NA;NA;25,1;26,5;5,25;5;8;31,3;31,2;NA
"14606";"agua_amarga";"5_8";6;2023-03-24;4;30,8;39,5;18,124;11,991;NA;NA;26,8;30,1;6,442;5;8;32,2;31,5;NA
"14607";"agua_amarga";"5_8";7;2023-03-24;4;31,9;35,7;18,31;11,681;NA;NA;25,5;28,5;5,979;5;8;31,5;31,7;NA
"14608";"agua_amarga";"5_8";8;2023-03-24;4;32,6;39;14,373;10,737;NA;NA;25,1;30,8;6,164;5;8;30,8;31,7;NA
"14609";"agua_amarga";"5_8";9;2023-03-24;4;31,5;36,5;17,391;11,45;NA;NA;25,4;29,8;5,81;5;8;31,3;31,4;NA
"14610";"agua_amarga";"5_8";10;2023-03-24;4;29,5;38,5;14,23;8,942;NA;NA;23,7;28,4;4,39;5;8;28,9;29,2;NA
"14611";"agua_amarga";"5_8";11;2023-03-24;4;32,7;36;14,667;10,421;NA;NA;27,7;30,6;5,967;5;8;31,8;32,25;NA
"14612";"agua_amarga";"5_8";12;2023-03-24;4;32;38,2;19,2;12,182;NA;NA;25,5;32,7;6,812;5;8;32,4;32,2;NA
"14613";"agua_amarga";"5_8";13;2023-03-24;4;30;36;15,909;9,967;NA;NA;27,1;28,6;5,3;5;8;29,5;29,75;NA
"14614";"agua_amarga";"5_8";14;2023-03-24;4;30,5;36,1;14,38;9,359;NA;NA;24,8;28;5,068;5;8;30,2;30,35;NA
"14615";"agua_amarga";"5_8";15;2023-03-24;4;29,3;35,3;13,614;8,32;NA;NA;22,1;25,8;4,039;5;8;28,9;29,1;NA
"14616";"agua_amarga";"5_12";1;2023-03-24;4;32,1;36,5;19,248;NA;NA;NA;NA;NA;NA;5;12;32,2;32,15;NA
"14617";"agua_amarga";"5_12";2;2023-03-24;4;30,4;38,5;17,406;NA;6,569;NA;25,5;24,6;NA;5;12;30,2;30,3;NA
"14618";"agua_amarga";"5_12";3;2023-03-24;4;34,2;37,9;21,736;NA;6,948;NA;21,8;29,4;NA;5;12;33,8;34;NA
"14619";"agua_amarga";"5_12";4;2023-03-24;4;32;38,6;18,788;NA;6,657;NA;27,7;29;NA;5;12;32,4;32,2;NA
"14620";"agua_amarga";"5_12";5;2023-03-24;4;33,9;37,9;18,678;NA;7,714;NA;25,8;29;NA;5;12;32,8;33,35;NA
"14621";"agua_amarga";"5_12";6;2023-03-24;4;32,2;36,8;20,411;NA;7,042;NA;25,9;30,7;NA;5;12;33,1;32,65;NA
"14622";"agua_amarga";"5_12";7;2023-03-24;4;32,8;36,4;19,493;NA;NA;NA;NA;NA;NA;5;12;32;32,4;NA
"14623";"agua_amarga";"5_12";8;2023-03-24;4;32,8;36,8;20,38;NA;7,037;NA;NA;NA;NA;5;12;32,8;32,8;NA
"14624";"agua_amarga";"5_12";9;2023-03-24;4;32,8;37;20,3;NA;7,438;NA;24,4;29,9;NA;5;12;31,7;32,25;NA
"14625";"agua_amarga";"5_12";10;2023-03-24;4;32,5;38,1;19,413;NA;6,122;NA;24,7;30,6;NA;5;12;32;32,25;NA
"14626";"agua_amarga";"5_12";11;2023-03-24;4;33,4;36,8;19,233;NA;7,352;NA;26;30,2;NA;5;12;32,6;33;NA
"14627";"agua_amarga";"5_12";12;2023-03-24;4;32,1;37,2;18,782;NA;7,435;NA;28;29,7;NA;5;12;31,9;32;NA
"14628";"agua_amarga";"5_12";13;2023-03-24;4;36,1;41,3;23,019;NA;9,501;NA;25,7;30,9;NA;5;12;34,3;35,2;NA
"14629";"agua_amarga";"5_12";14;2023-03-24;4;32,3;37,6;19,696;NA;6,12;NA;23,7;29,9;NA;5;12;31,5;31,9;NA
"14630";"agua_amarga";"5_12";15;2023-03-24;4;31,3;33,8;15,899;NA;6,394;NA;25,4;26,9;NA;5;12;31;31,15;NA
"14631";"agua_amarga";"6_8";1;2023-03-24;4;33,1;37;19,222;NA;7,473;NA;NA;NA;NA;6;8;32;32,55;NA
"14632";"agua_amarga";"6_8";2;2023-03-24;4;33;35,6;19,632;NA;6,664;NA;27,4;30,2;NA;6;8;33,7;33,35;NA
"14633";"agua_amarga";"6_8";3;2023-03-24;4;33,5;39;19,374;NA;6,794;NA;27,2;30,6;NA;6;8;33;33,25;NA
"14634";"agua_amarga";"6_8";4;2023-03-24;4;33,5;35,5;19,105;NA;6,845;NA;28,1;29,4;NA;6;8;32,6;33,05;NA
"14635";"agua_amarga";"6_8";5;2023-03-24;4;30,9;36,1;16,487;NA;6,026;NA;24,4;28,8;NA;6;8;30,7;30,8;NA
"14636";"agua_amarga";"6_8";6;2023-03-24;4;30,8;37,7;16,989;NA;6,336;NA;24,4;28,9;NA;6;8;30,2;30,5;NA
"14637";"agua_amarga";"6_8";7;2023-03-24;4;32,7;40,9;17,574;NA;7,384;NA;27,6;32;NA;6;8;31,6;32,15;NA
"14638";"agua_amarga";"6_8";8;2023-03-24;4;33,2;38,1;19,836;NA;6,11;NA;26,9;NA;NA;6;8;32,3;32,75;NA
"14639";"agua_amarga";"6_8";9;2023-03-24;4;34,7;39,5;21,009;NA;7,315;NA;29,2;29,6;NA;6;8;32,4;33,55;NA
"14640";"agua_amarga";"6_8";10;2023-03-24;4;31,7;39,1;18,488;NA;6,42;NA;26;29,6;NA;6;8;31;31,35;NA
"14641";"agua_amarga";"6_8";11;2023-03-24;4;29,9;37,4;11,3;NA;NA;NA;NA;NA;NA;6;8;30;29,95;NA
"14642";"agua_amarga";"6_8";12;2023-03-24;4;30,6;36,8;16,667;NA;NA;NA;NA;NA;NA;6;8;30,2;30,4;NA
"14643";"agua_amarga";"6_8";13;2023-03-24;4;31,8;38,6;17,805;NA;NA;NA;NA;NA;NA;6;8;31,5;31,65;NA
"14644";"agua_amarga";"6_8";14;2023-03-24;4;33,6;37,5;19,158;NA;NA;NA;NA;NA;NA;6;8;32,6;33,1;NA
"14645";"agua_amarga";"6_8";15;2023-03-24;4;33,9;41;21,089;NA;NA;NA;NA;NA;NA;6;8;33,6;33,75;NA
"14646";"agua_amarga";"7_14";1;2023-03-24;4;32,5;37;19,414;12,041;NA;5,01053333333333;25,18;28,7;6,536;7;14;31,6;32,05;NA
"14647";"agua_amarga";"7_14";2;2023-03-24;4;34,1;38,6;20,208;12,472;NA;NA;27;30,6;5,57;7;14;33,4;33,75;NA
"14648";"agua_amarga";"7_14";3;2023-03-24;4;31,6;35;17,592;10,445;NA;NA;24,5;29,6;3,812;7;14;30,6;31,1;NA
"14649";"agua_amarga";"7_14";4;2023-03-24;4;29,9;33,7;13,936;8,139;NA;NA;22,8;26,3;4,913;7;14;29;29,45;NA
"14650";"agua_amarga";"7_14";5;2023-03-24;4;32,1;35,8;16,039;10;NA;NA;24,9;28,7;5,112;7;14;33,1;32,6;NA
"14651";"agua_amarga";"7_14";6;2023-03-24;4;30;37,6;16,95;9,729;NA;NA;22,8;28,7;5,4;7;14;32,6;31,3;NA
"14652";"agua_amarga";"7_14";7;2023-03-24;4;33,5;38,2;19,981;11,397;NA;NA;27,7;29,3;5,814;7;14;33,1;33,3;NA
"14653";"agua_amarga";"7_14";8;2023-03-24;4;32,5;35,8;18;10,79;NA;NA;25,7;26;5,898;7;14;32,5;32,5;NA
"14654";"agua_amarga";"7_14";9;2023-03-24;4;33,7;36,7;20,343;12;NA;NA;28,1;27,9;5,192;7;14;31,9;32,8;NA
"14655";"agua_amarga";"7_14";10;2023-03-24;4;32,4;35,7;18,078;10,134;NA;NA;26,3;28,7;6,822;7;14;31,3;31,85;NA
"14656";"agua_amarga";"7_14";11;2023-03-24;4;34,3;38,7;21,769;12,512;NA;NA;27,7;30,1;6,015;7;14;33;33,65;NA
"14657";"agua_amarga";"7_14";12;2023-03-24;4;32,2;35,5;15,677;8,7;NA;NA;23;27,1;4,041;7;14;29,7;30,95;NA
"14658";"agua_amarga";"7_14";13;2023-03-24;4;34,5;36,9;21,426;12,815;NA;NA;27,5;28,5;5,789;7;14;33,7;34,1;NA
"14659";"agua_amarga";"7_14";14;2023-03-24;4;30,9;34,9;16,992;9,234;NA;NA;25,8;26,6;4,362;7;14;31,1;31;NA
"14660";"agua_amarga";"7_14";15;2023-03-24;4;31,9;36,4;17,548;10,505;NA;NA;27,4;29,3;5,619;7;14;31,6;31,75;NA
"14661";"agua_amarga";"1_6";1;2023-03-24;4;31,6;38,4;18,155;NA;NA;NA;NA;NA;NA;1;6;31;31,3;NA
"14662";"agua_amarga";"1_6";2;2023-03-24;4;32,9;38,1;19,984;NA;7,487;NA;24,4;29,4;NA;1;6;31,7;32,3;NA
"14663";"agua_amarga";"1_6";3;2023-03-24;4;34,5;36,5;23,455;NA;7,016;NA;28,9;30,4;NA;1;6;33,3;33,9;NA
"14664";"agua_amarga";"1_6";4;2023-03-24;4;31;36,6;15,979;NA;5,603;NA;25,1;27,1;NA;1;6;30,5;30,75;NA
"14665";"agua_amarga";"1_6";5;2023-03-24;4;32,7;38,1;18,925;NA;7,195;NA;25,6;31;NA;1;6;32,3;32,5;NA
"14666";"agua_amarga";"1_6";6;2023-03-24;4;28,6;36,3;14,39;NA;NA;NA;NA;NA;NA;1;6;28,3;28,45;NA
"14667";"agua_amarga";"1_6";7;2023-03-24;4;32;36,9;18,431;NA;6,279;NA;25,3;26,6;NA;1;6;30,7;31,35;NA
"14668";"agua_amarga";"1_6";8;2023-03-24;4;31,3;40,9;19,415;NA;6,779;NA;25;29,7;NA;1;6;31,4;31,35;NA
"14669";"agua_amarga";"1_6";9;2023-03-24;4;30,3;37,2;17,553;NA;5,642;NA;23;29,9;NA;1;6;30,5;30,4;NA
"14670";"agua_amarga";"1_6";10;2023-03-24;4;31,6;39,4;19,037;NA;7,294;NA;24,4;31,7;NA;1;6;31;31,3;NA
"14671";"agua_amarga";"1_6";11;2023-03-24;4;32,1;38,3;18,298;NA;5,494;NA;24,4;28,5;NA;1;6;31,2;31,65;NA
"14672";"agua_amarga";"1_6";12;2023-03-24;4;30,8;36,3;17,911;NA;NA;NA;NA;NA;NA;1;6;30,9;30,85;NA
"14673";"agua_amarga";"1_6";13;2023-03-24;4;30,5;39,3;17,689;NA;NA;NA;NA;NA;NA;1;6;30,2;30,35;NA
"14674";"agua_amarga";"1_6";14;2023-03-24;4;31,8;34,6;17,682;NA;5,695;NA;23,7;28,9;NA;1;6;30,2;31;NA
"14675";"agua_amarga";"1_6";15;2023-03-24;4;32,4;38;19,052;NA;6,283;NA;26,7;31;NA;1;6;30,7;31,55;NA
"14676";"agua_amarga";"1_9";1;2023-03-24;4;33,7;40,5;20,238;14,327;NA;4,77413333333333;27,8;31,5;6,505;1;9;33;33,35;NA
"14677";"agua_amarga";"1_9";2;2023-03-24;4;33,1;39,2;21,073;11,861;NA;NA;24,5;27,5;5,965;1;9;33,2;33,15;NA
"14678";"agua_amarga";"1_9";3;2023-03-24;4;31,8;36,7;18,662;11,442;NA;NA;26,8;29,5;5,442;1;9;30,5;31,15;NA
"14679";"agua_amarga";"1_9";4;2023-03-24;4;31,4;35,2;18,925;11,611;NA;NA;26,3;31,1;5,624;1;9;32,6;32;NA
"14680";"agua_amarga";"1_9";5;2023-03-24;4;34;37,9;21,654;13,74;NA;NA;26,5;28,2;6,2;1;9;33,9;33,95;NA
"14681";"agua_amarga";"1_9";6;2023-03-24;4;33,6;35;20,151;13,142;NA;NA;28,1;28,9;6,11;1;9;32;32,8;NA
"14682";"agua_amarga";"1_9";7;2023-03-24;4;33,7;37;20,648;11,281;NA;NA;26,2;28,8;5,88;1;9;32,4;33,05;NA
"14683";"agua_amarga";"1_9";8;2023-03-24;4;31,8;36,4;18,297;11,713;NA;NA;26,4;26,2;6,08;1;9;31,6;31,7;NA
"14684";"agua_amarga";"1_9";9;2023-03-24;4;33,4;35;19,958;12,864;NA;NA;27,2;29,1;6,389;1;9;33,1;33,25;NA
"14685";"agua_amarga";"1_9";10;2023-03-24;4;31,6;36,2;17,842;9,491;NA;NA;24,2;27,9;4,812;1;9;30,9;31,25;NA
"14686";"agua_amarga";"1_9";11;2023-03-24;4;32,9;38,1;19,148;10,54;NA;NA;26,1;28,1;5,305;1;9;31,6;32,25;NA
"14687";"agua_amarga";"1_9";12;2023-03-24;4;33,1;41;21,382;12,337;NA;NA;24,7;30,5;6,123;1;9;32,7;32,9;NA
"14688";"agua_amarga";"1_9";13;2023-03-24;4;32,8;37,6;20,253;11,208;NA;NA;25,5;29,6;6,56;1;9;33,1;32,95;NA
"14689";"agua_amarga";"1_9";14;2023-03-24;4;33,6;40,3;19,753;11,737;NA;NA;25,5;31,1;5,741;1;9;31,9;32,75;NA
"14690";"agua_amarga";"1_9";15;2023-03-24;4;34;39,4;21,644;13,53;NA;NA;28,1;31,1;6,581;1;9;32,7;33,35;NA
"14691";"agua_amarga";"2_16";1;2023-03-24;4;32,3;38,3;16,771;10,533;NA;4,97033333333333;26,1;28,1;5,583;2;16;32;32,15;NA
"14692";"agua_amarga";"2_16";2;2023-03-24;4;28,4;34,8;14,24;7,577;NA;NA;21,3;26,6;3,997;2;16;29;28,7;NA
"14693";"agua_amarga";"2_16";3;2023-03-24;4;31,7;35;17,908;10,212;NA;NA;25,9;27,9;5,371;2;16;31,8;31,75;NA
"14694";"agua_amarga";"2_16";4;2023-03-24;4;33;38,2;18,646;10,261;NA;NA;27,2;28,7;5,602;2;16;31;32;NA
"14695";"agua_amarga";"2_16";5;2023-03-24;4;34,3;37,5;19,694;11,161;NA;NA;27,9;30,2;6,12;2;16;31,3;32,8;NA
"14696";"agua_amarga";"2_16";6;2023-03-24;4;29,2;36,6;14,359;7,969;NA;NA;23;28;4,298;2;16;28,6;28,9;NA
"14697";"agua_amarga";"2_16";7;2023-03-24;4;33;36,9;20,494;11,869;NA;NA;28,9;29,8;6,306;2;16;31,4;32,2;NA
"14698";"agua_amarga";"2_16";8;2023-03-24;4;33,4;38,4;19,763;11,359;NA;NA;26,9;30,1;6,078;2;16;31,3;32,35;NA
"14699";"agua_amarga";"2_16";9;2023-03-24;4;30,2;36,6;16,153;8,831;NA;NA;24,1;27,4;4,8;2;16;30,3;30,25;NA
"14700";"agua_amarga";"2_16";10;2023-03-24;4;33,8;37,1;18,219;10,639;NA;NA;28,1;28,1;5,801;2;16;31,2;32,5;NA
"14701";"agua_amarga";"2_16";11;2023-03-24;4;31,2;36,5;17,123;9,556;NA;NA;24,9;28,6;5,12;2;16;31,6;31,4;NA
"14702";"agua_amarga";"2_16";12;2023-03-24;4;31,6;35,6;17,552;10,178;NA;NA;26,5;27,4;5,51;2;16;30;30,8;NA
"14703";"agua_amarga";"2_16";13;2023-03-24;4;30,3;35,1;14,053;8,232;NA;NA;23,4;27,6;4,337;2;16;30,2;30,25;NA
"14704";"agua_amarga";"2_16";14;2023-03-24;4;33,1;37,6;19,904;12,086;NA;NA;26,1;30,3;6,449;2;16;31,3;32,2;NA
"14705";"agua_amarga";"2_16";15;2023-03-24;4;31,9;37,9;17,771;10,527;NA;NA;25,3;27,7;5,443;2;16;32,3;32,1;NA
"14706";"agua_amarga";"3_7";1;2023-03-24;4;32,8;37,1;20,515;NA;7,5;NA;26,1;30,4;NA;3;7;32,9;32,85;NA
"14707";"agua_amarga";"3_7";2;2023-03-24;4;30,5;35,9;17,077;NA;6;NA;25,3;29,3;NA;3;7;31;30,75;NA
"14708";"agua_amarga";"3_7";3;2023-03-24;4;33,7;35;19,29;NA;7,3;NA;28,4;28,5;NA;3;7;32,4;33,05;NA
"14709";"agua_amarga";"3_7";4;2023-03-24;4;1,5;37,1;19,52;NA;6,7;NA;25,8;30,1;NA;3;7;31,2;16,35;NA
"14710";"agua_amarga";"3_7";5;2023-03-24;4;31,5;34,9;14,667;NA;6;NA;25,5;28;NA;3;7;31,3;31,4;NA
"14711";"agua_amarga";"3_7";6;2023-03-24;4;34;39,7;21,719;NA;5,2;NA;25,8;28,4;NA;3;7;33,4;33,7;NA
"14712";"agua_amarga";"3_7";7;2023-03-24;4;33;36,3;19,608;NA;7,7;NA;28,6;30,5;NA;3;7;32;32,5;NA
"14713";"agua_amarga";"3_7";8;2023-03-24;4;33,1;39,3;19,293;NA;7,7;NA;26,5;30,8;NA;3;7;31,9;32,5;NA
"14714";"agua_amarga";"3_7";9;2023-03-24;4;32;36,2;17,094;NA;6,8;NA;26,7;30,4;NA;3;7;31,8;31,9;NA
"14715";"agua_amarga";"3_7";10;2023-03-24;4;32,6;37,1;20,443;NA;5,7;NA;27,9;30,2;NA;3;7;33,1;32,85;NA
"14716";"agua_amarga";"3_7";11;2023-03-24;4;31,4;34,4;17,448;NA;7,5;NA;22,6;32,5;NA;3;7;30,7;31,05;NA
"14717";"agua_amarga";"3_7";12;2023-03-24;4;29,7;37,3;14,38;NA;5,872;NA;24,4;28,1;NA;3;7;28,9;29,3;NA
"14718";"agua_amarga";"3_7";13;2023-03-24;4;33,9;36,1;20,783;NA;5,7;NA;29,4;28,4;NA;3;7;32,5;33,2;NA
"14719";"agua_amarga";"3_7";14;2023-03-24;4;33,9;38,7;20,253;NA;7;NA;26,9;30,3;NA;3;7;33,1;33,5;NA
"14720";"agua_amarga";"3_7";15;2023-03-24;4;31,3;35,4;16,688;NA;7,425;NA;26,9;29,2;NA;3;7;30,1;30,7;NA
"14721";"santa_florentina";"sf_1";1;2023-02-07;1;47,87;51,13;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14722";"santa_florentina";"sf_1";2;2023-02-07;1;49,79;51,97;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14723";"santa_florentina";"sf_1";3;2023-02-07;1;46,31;49,35;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14724";"santa_florentina";"sf_1";4;2023-02-07;1;46,76;56,93;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14725";"santa_florentina";"sf_1";5;2023-02-07;1;50,15;54,61;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14726";"santa_florentina";"sf_1";6;2023-02-07;1;48,63;55,53;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14727";"santa_florentina";"sf_1";7;2023-02-07;1;44,35;48,87;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14728";"santa_florentina";"sf_1";8;2023-02-07;1;47,7;52,81;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14729";"santa_florentina";"sf_1";9;2023-02-07;1;48,1;50,97;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14730";"santa_florentina";"sf_1";10;2023-02-07;1;47,4;52,79;62,343;NA;3,032;3,032;NA;NA;NA;1;1;NA;NA;NA
"14731";"santa_florentina";"sf_2";1;2023-02-07;1;45,39;52,25;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14732";"santa_florentina";"sf_2";2;2023-02-07;1;45,65;50,38;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14733";"santa_florentina";"sf_2";3;2023-02-07;1;44,4;48,05;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14734";"santa_florentina";"sf_2";4;2023-02-07;1;47,32;51,97;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14735";"santa_florentina";"sf_2";5;2023-02-07;1;41,87;48,97;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14736";"santa_florentina";"sf_2";6;2023-02-07;1;44,66;50,86;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14737";"santa_florentina";"sf_2";7;2023-02-07;1;40,97;53;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14738";"santa_florentina";"sf_2";8;2023-02-07;1;43,14;50,06;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14739";"santa_florentina";"sf_2";9;2023-02-07;1;46,48;51,74;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14740";"santa_florentina";"sf_2";10;2023-02-07;1;44,97;49,58;54,381;NA;1,925;1,925;NA;NA;NA;2;2;NA;NA;NA
"14741";"santa_florentina";"sf_3";1;2023-02-07;1;47,76;54,71;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14742";"santa_florentina";"sf_3";2;2023-02-07;1;46,84;56,79;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14743";"santa_florentina";"sf_3";3;2023-02-07;1;48,74;51,76;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14744";"santa_florentina";"sf_3";4;2023-02-07;1;51,64;57,75;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14745";"santa_florentina";"sf_3";5;2023-02-07;1;51,07;56,65;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14746";"santa_florentina";"sf_3";6;2023-02-07;1;51,12;55,03;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14747";"santa_florentina";"sf_3";7;2023-02-07;1;49,31;60,14;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14748";"santa_florentina";"sf_3";8;2023-02-07;1;50,24;58,49;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14749";"santa_florentina";"sf_3";9;2023-02-07;1;52,91;59,21;69,339;NA;3,21;3,21;NA;NA;NA;3;3;NA;NA;NA
"14750";"santa_florentina";"sf_4";10;2023-02-07;1;43,22;53,07;69,339;NA;3,21;3,21;NA;NA;NA;4;4;NA;NA;NA
"14751";"santa_florentina";"sf_4";1;2023-02-07;1;44,03;51,29;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14752";"santa_florentina";"sf_4";2;2023-02-07;1;41,76;51,83;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14753";"santa_florentina";"sf_4";3;2023-02-07;1;43,73;51,97;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14754";"santa_florentina";"sf_4";4;2023-02-07;1;44,04;51,5;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14755";"santa_florentina";"sf_4";5;2023-02-07;1;41,09;47,13;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14756";"santa_florentina";"sf_4";6;2023-02-07;1;43,1;49,14;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14757";"santa_florentina";"sf_4";7;2023-02-07;1;43,27;47,87;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14758";"santa_florentina";"sf_4";8;2023-02-07;1;42,89;59,67;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14759";"santa_florentina";"sf_4";9;2023-02-07;1;43,98;50,21;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14760";"santa_florentina";"sf_4";10;2023-02-07;1;40,9;50,48;49,053;NA;2,095;2,095;NA;NA;NA;4;4;NA;NA;NA
"14761";"santa_florentina";"sf_5";1;2023-02-07;1;41,43;47,2;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14762";"santa_florentina";"sf_5";2;2023-02-07;1;42,17;48,27;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14763";"santa_florentina";"sf_5";3;2023-02-07;1;44,35;49,86;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14764";"santa_florentina";"sf_5";4;2023-02-07;1;44,66;48,33;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14765";"santa_florentina";"sf_5";5;2023-02-07;1;45,78;50,66;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14766";"santa_florentina";"sf_5";6;2023-02-07;1;41,39;49,32;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14767";"santa_florentina";"sf_5";7;2023-02-07;1;43,35;49,4;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14768";"santa_florentina";"sf_5";8;2023-02-07;1;44,25;50,41;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14769";"santa_florentina";"sf_5";9;2023-02-07;1;43,05;48,53;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14770";"santa_florentina";"sf_5";10;2023-02-07;1;45,92;50,13;50,594;NA;2,172;2,172;NA;NA;NA;5;5;NA;NA;NA
"14771";"santa_florentina";"sf_1";1;2023-03-16;2;49,57;56,15;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14772";"santa_florentina";"sf_1";2;2023-03-16;2;48,18;51,54;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14773";"santa_florentina";"sf_1";3;2023-03-16;2;47,73;55,63;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14774";"santa_florentina";"sf_1";4;2023-03-16;2;43,92;48,05;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14775";"santa_florentina";"sf_1";5;2023-03-16;2;48,27;54,74;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14776";"santa_florentina";"sf_1";6;2023-03-16;2;47,88;56,12;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14777";"santa_florentina";"sf_1";7;2023-03-16;2;49;52,86;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14778";"santa_florentina";"sf_1";8;2023-03-16;2;49,6;56,57;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14779";"santa_florentina";"sf_1";9;2023-03-16;2;NA;NA;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14780";"santa_florentina";"sf_1";10;2023-03-16;2;NA;NA;54,266;NA;6,239;6,239;NA;NA;NA;1;1;NA;NA;NA
"14781";"santa_florentina";"sf_2";1;2023-03-16;2;44,87;49,57;50,492;NA;4,971;4,971;NA;NA;NA;2;2;NA;NA;NA
"14782";"santa_florentina";"sf_2";2;2023-03-16;2;46,98;51,14;50,492;NA;4,971;4,971;NA;NA;NA;2;2;NA;NA;NA
"14783";"santa_florentina";"sf_2";3;2023-03-16;2;45,2;51,28;50,492;NA;4,971;4,971;NA;NA;NA;2;2;NA;NA;NA
"14784";"santa_florentina";"sf_2";4;2023-03-16;2;46,8;52,06;50,492;NA;4,971;4,971;NA;NA;NA;2;2;NA;NA;NA
"14785";"santa_florentina";"sf_2";5;2023-03-16;2;46,48;52,31;50,492;NA;4,971;4,971;NA;NA;NA;2;2;NA;NA;NA
"14786";"santa_florentina";"sf_2";6;2023-03-16;2;48,7;59,71;50,492;NA;4,971;4,971;NA;NA;NA;2;2;NA;NA;NA
